Fecha,Representante,CódigoProducto,Unidades,,,,
12/19/2021,Sandra Flores,B00NQGP42Y,1,,,,
12/19/2021,Domingo González,B01KBH547A,3,,,,
12/19/2021,Mariana Hinojosa,B00F3J4B5S,8,,,,
12/19/2021,Raquel Gómez,B00K15Q2B0,24,,,,
12/19/2021,Eliseo Martínez,B01KBH547A,3,,,,
12/19/2021,Patricia Torres,B016B7INC2,1,,,,
12/19/2021,Andrés Mejía,B00K15Q2B0,2,,,,
12/19/2021,Teresa Rivero,B016381QZA,1,,,,
12/19/2021,Maximiliano Ruiz,B018IZ0SWI,2,,,,
12/19/2021,Nayeli Juárez,B00NQGP42Y,3,,,,
12/19/2021,Laura Morales,B00J0O5J4Y,3,,,,
12/19/2021,Felicia Junquera,B018IZ0SWI,3,,,,
12/19/2021,Sergio Moreno,B00NQGP42Y,3,,,,
12/19/2021,Rubén Núñez,B018IZ0SWI,2,,,,
12/19/2021,Delia Jiménez,B01LQV1YHO,3,,,,
12/19/2021,Nayeli Juárez,B00NQGP42Y,1,,,,
12/19/2021,Germán Herrera,B01KBH547A,11,,,,
12/19/2021,Elena Uriarte,B00NQGP42Y,3,,,,
12/19/2021,Maximiliano Ruiz,B00K15Q2B0,2,,,,
12/19/2021,Eric Rivera,B00F3J4B5S,1,,,,
12/19/2021,Camila Fajardo,B01DZJFWNC,3,,,,
12/19/2021,Delia Jiménez,B018IZ0SWI,3,,,,
12/19/2021,Dafne Rivas,B00NQGP42Y,3,,,,
12/19/2021,Isabel Crespo,B016381QZA,9,,,,
12/19/2021,Dafne Rivas,B00K15Q2B0,3,,,,
12/19/2021,Sagrario Silva,B01LQV1YHO,12,,,,
12/19/2021,Germán Herrera,B00NQGP42Y,1,,,,
12/19/2021,Isabel Crespo,B00NQGP42Y,3,,,,
12/19/2021,Sergio Moreno,B00K15Q2B0,2,,,,
12/19/2021,Andrés Mejía,B00K15Q2B0,3,,,,
12/19/2021,Dafne Rivas,B016381QZA,2,,,,
12/19/2021,Roberto Rodríguez,B01KBH547A,1,,,,
12/19/2021,Pedro Huerta,B01KBH547A,1,,,,
12/19/2021,Patricia Torres,B00K15Q2B0,2,,,,
12/19/2021,Sergio Moreno,B00NQGP42Y,3,,,,
12/19/2021,Daniel Piedra,B00K15Q2B0,5,,,,
12/19/2021,Teodoro Jurado,B00K15Q2B0,8,,,,
12/19/2021,Beatriz Troncoso,B01DZJFWNC,3,,,,
12/19/2021,Casandra Fernández,B00NQGP42Y,2,,,,
12/20/2021,Elvira Belmonte,B018IZ0SWI,3,,,,
12/20/2021,Sagrario Silva,B018IZ0SWI,4,,,,
12/20/2021,Sonia Mujíca,B00F3J4B5S,2,,,,
12/20/2021,Benjamín Pérez,B00NQGP42Y,3,,,,
12/20/2021,Paula Espíndola,B01KBH547A,2,,,,
12/20/2021,Concepción Luna,B016B7INC2,3,,,,
12/20/2021,Teodoro Jurado,B016381QZA,1,,,,
12/20/2021,Bruna Hernández,B018IZ0SWI,4,,,,
12/20/2021,Roberto Rodríguez,B018IZ0SWI,2,,,,
12/20/2021,Rodrigo Muñoz,B01KBH547A,1,,,,
12/20/2021,Bruno Puente,B016B7INC2,3,,,,
12/20/2021,Carla Méndez,B015YCRYZM,3,,,,
12/20/2021,Eliseo Martínez,B00K15Q2B0,1,,,,
12/20/2021,Paulina Iglesias,B01KBH547A,1,,,,
12/20/2021,Raquel Gómez,B00K15Q2B0,3,,,,
12/20/2021,Linet Ramírez,B01LQV1YHO,1,,,,
12/20/2021,Dafne Rivas,B01KBH547A,2,,,,
12/20/2021,Iris Ugarte,B00K15Q2B0,2,,,,
12/20/2021,Rodrigo Muñoz,B00F3J4B5S,1,,,,
12/20/2021,Jaime Pastrana,B01KBH547A,2,,,,
12/20/2021,Linet Ramírez,B00NQGP42Y,3,,,,
12/20/2021,Cristina Fábregas,B00F3J4B5S,2,,,,
12/20/2021,Magdalena Linares,B016B7INC2,2,,,,
12/20/2021,Paula Espíndola,B01KBH547A,2,,,,
12/20/2021,Laura Morales,B00K15Q2B0,3,,,,
12/20/2021,Bárbara Peñalosa,B00F3J4B5S,3,,,,
12/20/2021,Sonia Mujíca,B018IZ0SWI,3,,,,
12/20/2021,Claudia Olmedo,B01DZJFWNC,19,,,,
12/20/2021,Maximiliano Ruiz,B01EYT1URO,22,,,,
12/20/2021,Jaime Pastrana,B01EYT1URO,2,,,,
12/20/2021,Andrés Mejía,B01DZJFWNC,3,,,,
12/20/2021,Dafne Rivas,B00NQGP42Y,3,,,,
12/20/2021,Beatriz Troncoso,B00K15Q2B0,1,,,,
12/20/2021,Bruna Hernández,B00NQGP42Y,24,,,,
12/20/2021,Salvador Olivares,B00F3J4B5S,3,,,,
12/20/2021,Cinthia Bustamante,B01DZJFWNC,2,,,,
12/20/2021,Casandra Fernández,B018IZ0SWI,4,,,,
12/20/2021,Maximiliano Ruiz,B00J0O5J4Y,9,,,,
12/20/2021,Laura Morales,B00NQGP42Y,2,,,,
12/20/2021,Sagrario Silva,B018IZ0SWI,1,,,,
12/20/2021,Rodrigo Muñoz,B00F3J4B5S,17,,,,
12/20/2021,Ernesto Duarte,B018IZ0SWI,4,,,,
12/20/2021,Casandra Fernández,B00K15Q2B0,2,,,,
12/20/2021,Salvador Olivares,B01DZJFWNC,1,,,,
12/20/2021,Sagrario Silva,B016381QZA,3,,,,
12/20/2021,Linet Ramírez,B01KBH547A,1,,,,
12/20/2021,Ernesto Duarte,B018IZ0SWI,2,,,,
12/20/2021,Silvestre Morales,B01LQV1YHO,3,,,,
12/20/2021,Eduardo Linares,B016B7INC2,1,,,,
12/20/2021,Salvador Olivares,B015YCRYZM,2,,,,
12/21/2021,Cristina Fábregas,B00K15Q2B0,2,,,,
12/21/2021,Raquel Gómez,B01EYT1URO,8,,,,
12/21/2021,Paula Espíndola,B00F3J4B5S,2,,,,
12/21/2021,Sandra Flores,B015YCRYZM,3,,,,
12/21/2021,Concepción Luna,B01EYT1URO,3,,,,
12/21/2021,Agustín Reynoso,B018IZ0SWI,2,,,,
12/21/2021,Sagrario Silva,B018IZ0SWI,9,,,,
12/21/2021,Delia Jiménez,B00F3J4B5S,3,,,,
12/21/2021,Pedro Huerta,B00K15Q2B0,2,,,,
12/21/2021,Teodoro Jurado,B018IZ0SWI,3,,,,
12/21/2021,Beatriz Troncoso,B00F3J4B5S,2,,,,
12/21/2021,Benjamín Pérez,B018IZ0SWI,1,,,,
12/21/2021,Felicia Junquera,B015YCRYZM,13,,,,
12/21/2021,Elena Uriarte,B00K15Q2B0,2,,,,
12/21/2021,Tamara Márquez,B016381QZA,2,,,,
12/21/2021,Guillermo Chávez,B01LQV1YHO,2,,,,
12/21/2021,Teresa Rivero,B00NQGP42Y,2,,,,
12/21/2021,Casandra Fernández,B00J0O5J4Y,1,,,,
12/21/2021,Germán Herrera,B00K15Q2B0,2,,,,
12/21/2021,Roberto Rodríguez,B018IZ0SWI,12,,,,
12/21/2021,Teodoro Jurado,B018IZ0SWI,3,,,,
12/21/2021,Andrés Mejía,B00NQGP42Y,2,,,,
12/21/2021,Cinthia Bustamante,B01KBH547A,1,,,,
12/21/2021,Salvador Olivares,B01DZJFWNC,2,,,,
12/21/2021,Paulina Iglesias,B00K15Q2B0,1,,,,
12/21/2021,Eliseo Martínez,B016381QZA,2,,,,
12/21/2021,Raquel Gómez,B00K15Q2B0,3,,,,
12/21/2021,Germán Herrera,B00NQGP42Y,2,,,,
12/21/2021,Leonor Domínguez,B00F3J4B5S,2,,,,
12/21/2021,Joana Mejía,B018IZ0SWI,2,,,,
12/21/2021,Carlos Romero,B018IZ0SWI,2,,,,
12/21/2021,Rubén Núñez,B01LQV1YHO,3,,,,
12/21/2021,Isabel Crespo,B01LQV1YHO,2,,,,
12/21/2021,Jaime Pastrana,B00K15Q2B0,3,,,,
12/21/2021,Sandra Flores,B015YCRYZM,3,,,,
12/21/2021,Cinthia Bustamante,B018IZ0SWI,3,,,,
12/21/2021,Isabel Crespo,B00F3J4B5S,3,,,,
12/21/2021,Sandra Flores,B018IZ0SWI,2,,,,
12/21/2021,Jenny García,B00J0O5J4Y,2,,,,
12/21/2021,Rodrigo Muñoz,B01DZJFWNC,12,,,,
12/21/2021,Delia Jiménez,B00F3J4B5S,1,,,,
12/21/2021,Teodoro Jurado,B00NQGP42Y,3,,,,
12/21/2021,Paulina Iglesias,B01EYT1URO,3,,,,
12/21/2021,Maximiliano Ruiz,B01DZJFWNC,3,,,,
12/21/2021,Casandra Fernández,B00K15Q2B0,1,,,,
12/21/2021,Laura Morales,B00J0O5J4Y,2,,,,
12/21/2021,Rodrigo Muñoz,B018IZ0SWI,4,,,,
12/21/2021,Salvador Olivares,B016B7INC2,2,,,,
12/21/2021,Guillermo Chávez,B00K15Q2B0,1,,,,
12/21/2021,Cinthia Bustamante,B00F3J4B5S,3,,,,
12/21/2021,Paulina Iglesias,B00F3J4B5S,3,,,,
12/21/2021,Casandra Fernández,B00K15Q2B0,2,,,,
12/21/2021,Patricia Torres,B018IZ0SWI,2,,,,
12/21/2021,Arturo Franco,B018IZ0SWI,1,,,,
12/21/2021,Silvestre Morales,B00NQGP42Y,1,,,,
12/21/2021,Felicia Junquera,B01EYT1URO,3,,,,
12/21/2021,Isabel Crespo,B01LQV1YHO,1,,,,
12/21/2021,Alan Ramos,B01KBH547A,2,,,,
12/21/2021,Daniel Piedra,B00NQGP42Y,1,,,,
12/21/2021,Cinthia Bustamante,B018IZ0SWI,3,,,,
12/21/2021,Guillermo Paredes,B00K15Q2B0,2,,,,
12/21/2021,Agustín Reynoso,B00K15Q2B0,2,,,,
12/21/2021,Sandra Flores,B00NQGP42Y,16,,,,
12/21/2021,Maximiliano Ruiz,B01DZJFWNC,2,,,,
12/21/2021,Bruno Puente,B00F3J4B5S,23,,,,
12/21/2021,Dafne Rivas,B00K15Q2B0,3,,,,
12/21/2021,Dafne Rivas,B00K15Q2B0,16,,,,
12/21/2021,Iris Ugarte,B00K15Q2B0,1,,,,
12/21/2021,Jaime Pastrana,B01EYT1URO,3,,,,
12/22/2021,Rodrigo Muñoz,B01KBH547A,2,,,,
12/22/2021,Rodrigo Muñoz,B018IZ0SWI,3,,,,
12/22/2021,Eric Rivera,B01KBH547A,2,,,,
12/22/2021,Bruna Hernández,B00NQGP42Y,2,,,,
12/22/2021,Claudia Olmedo,B01KBH547A,11,,,,
12/22/2021,Alan Ramos,B018IZ0SWI,3,,,,
12/22/2021,Rubén Núñez,B01KBH547A,3,,,,
12/22/2021,Leonor Domínguez,B018IZ0SWI,1,,,,
12/22/2021,Bruna Hernández,B018IZ0SWI,3,,,,
12/22/2021,Lázaro Zepeda,B00NQGP42Y,5,,,,
12/22/2021,Kenya Carrillo,B016381QZA,1,,,,
12/22/2021,Ernesto Duarte,B00F3J4B5S,1,,,,
12/22/2021,Rubén Núñez,B00NQGP42Y,2,,,,
12/22/2021,Emanuel Escalante,B018IZ0SWI,1,,,,
12/22/2021,Eric Rivera,B01KBH547A,3,,,,
12/22/2021,Jenny García,B00F3J4B5S,2,,,,
12/22/2021,Linet Ramírez,B00K15Q2B0,2,,,,
12/22/2021,Raquel Gómez,B016381QZA,2,,,,
12/22/2021,Linet Ramírez,B00K15Q2B0,7,,,,
12/22/2021,Eduardo Linares,B018IZ0SWI,1,,,,
12/22/2021,Diana Rosas,B00F3J4B5S,2,,,,
12/22/2021,Silvestre Morales,B00K15Q2B0,2,,,,
12/22/2021,Cecilia Manrique,B018IZ0SWI,3,,,,
12/22/2021,Leonor Domínguez,B018IZ0SWI,3,,,,
12/22/2021,Eliseo Martínez,B00F3J4B5S,2,,,,
12/22/2021,Teodoro Jurado,B01KBH547A,1,,,,
12/22/2021,Emanuel Escalante,B00NQGP42Y,3,,,,
12/22/2021,Raquel Gómez,B00F3J4B5S,3,,,,
12/22/2021,Edgar Guerrero,B018IZ0SWI,1,,,,
12/22/2021,Salvador Olivares,B00F3J4B5S,1,,,,
12/22/2021,Diana Rosas,B018IZ0SWI,2,,,,
12/22/2021,Salvador Olivares,B01KBH547A,1,,,,
12/22/2021,Tamara Márquez,B018IZ0SWI,1,,,,
12/22/2021,Delia Jiménez,B01KBH547A,3,,,,
12/22/2021,Salvador Olivares,B00K15Q2B0,2,,,,
12/22/2021,Cinthia Bustamante,B018IZ0SWI,2,,,,
12/22/2021,Laura Morales,B016381QZA,18,,,,
12/22/2021,Maximiliano Ruiz,B01KBH547A,1,,,,
12/22/2021,Rodrigo Muñoz,B00F3J4B5S,1,,,,
12/22/2021,Bárbara Peñalosa,B00F3J4B5S,2,,,,
12/22/2021,Rubén Núñez,B00K15Q2B0,2,,,,
12/22/2021,Fernando Ruiz,B01DZJFWNC,3,,,,
12/22/2021,Beatriz Troncoso,B01LQV1YHO,3,,,,
12/22/2021,Silvestre Morales,B018IZ0SWI,1,,,,
12/22/2021,Delia Jiménez,B016B7INC2,1,,,,
12/22/2021,Bárbara Peñalosa,B01KBH547A,2,,,,
12/22/2021,Elvira Belmonte,B00NQGP42Y,2,,,,
12/22/2021,Raquel Gómez,B00F3J4B5S,1,,,,
12/22/2021,Teodoro Jurado,B00K15Q2B0,18,,,,
12/22/2021,Diana Rosas,B00NQGP42Y,3,,,,
12/22/2021,Bárbara Peñalosa,B00F3J4B5S,3,,,,
12/22/2021,Paulina Iglesias,B01KBH547A,2,,,,
12/22/2021,Jenny García,B00K15Q2B0,2,,,,
12/22/2021,Cecilia Manrique,B00NQGP42Y,1,,,,
12/22/2021,Pedro Huerta,B00K15Q2B0,1,,,,
12/22/2021,Ernesto Duarte,B00NQGP42Y,2,,,,
12/22/2021,Carlos Romero,B016B7INC2,1,,,,
12/22/2021,Lázaro Zepeda,B01KBH547A,1,,,,
12/22/2021,Bárbara Peñalosa,B016381QZA,3,,,,
12/22/2021,Leonor Domínguez,B015YCRYZM,11,,,,
12/22/2021,Guillermo Chávez,B00NQGP42Y,2,,,,
12/22/2021,Alan Ramos,B01KBH547A,3,,,,
12/22/2021,Germán Herrera,B01DZJFWNC,2,,,,
12/22/2021,Lázaro Zepeda,B00F3J4B5S,3,,,,
12/22/2021,Delia Jiménez,B01LQV1YHO,3,,,,
12/23/2021,Beatriz Troncoso,B00NQGP42Y,3,,,,
12/23/2021,Leonor Domínguez,B01KBH547A,3,,,,
12/23/2021,Andrés Mejía,B016381QZA,3,,,,
12/23/2021,Raquel Gómez,B00F3J4B5S,3,,,,
12/23/2021,Iván Arriola,B00F3J4B5S,2,,,,
12/23/2021,Teodoro Jurado,B01KBH547A,1,,,,
12/23/2021,Casandra Fernández,B01KBH547A,3,,,,
12/23/2021,Cinthia Bustamante,B00J0O5J4Y,3,,,,
12/23/2021,Mariana Hinojosa,B01KBH547A,2,,,,
12/23/2021,Ernesto Duarte,B018IZ0SWI,2,,,,
12/23/2021,Elena Uriarte,B00K15Q2B0,2,,,,
12/23/2021,Casandra Fernández,B01EYT1URO,3,,,,
12/23/2021,Edgar Guerrero,B01EYT1URO,4,,,,
12/23/2021,Joel Guerra,B00F3J4B5S,1,,,,
12/23/2021,Lorena Gómez,B01DZJFWNC,1,,,,
12/23/2021,Jenny García,B016381QZA,3,,,,
12/23/2021,Isabel Crespo,B00F3J4B5S,2,,,,
12/23/2021,Guillermo Paredes,B018IZ0SWI,2,,,,
12/23/2021,Lázaro Zepeda,B00K15Q2B0,24,,,,
12/23/2021,Maximiliano Ruiz,B016381QZA,2,,,,
12/23/2021,Agustín Reynoso,B01DZJFWNC,15,,,,
12/23/2021,Emanuel Escalante,B01KBH547A,3,,,,
12/23/2021,Maximiliano Ruiz,B00J0O5J4Y,3,,,,
12/23/2021,Teodoro Jurado,B01EYT1URO,12,,,,
12/23/2021,Jenny García,B00F3J4B5S,11,,,,
12/23/2021,Cristina Fábregas,B01LQV1YHO,2,,,,
12/23/2021,Elena Uriarte,B01LQV1YHO,1,,,,
12/23/2021,Ernesto Duarte,B00K15Q2B0,3,,,,
12/23/2021,Tamara Márquez,B01KBH547A,3,,,,
12/23/2021,Sonia Mujíca,B00K15Q2B0,2,,,,
12/23/2021,Dafne Rivas,B00K15Q2B0,3,,,,
12/23/2021,Roberto Rodríguez,B00NQGP42Y,3,,,,
12/23/2021,Joel Guerra,B015YCRYZM,1,,,,
12/23/2021,Cecilia Manrique,B01KBH547A,3,,,,
12/23/2021,Jenny García,B01EYT1URO,3,,,,
12/23/2021,Diana Rosas,B00NQGP42Y,3,,,,
12/23/2021,Iris Ugarte,B00J0O5J4Y,3,,,,
12/23/2021,Arturo Franco,B018IZ0SWI,3,,,,
12/23/2021,Kenya Carrillo,B01LQV1YHO,3,,,,
12/23/2021,Dafne Rivas,B00F3J4B5S,3,,,,
12/23/2021,Bruna Hernández,B00K15Q2B0,3,,,,
12/23/2021,Maximiliano Ruiz,B01DZJFWNC,4,,,,
12/23/2021,Camila Fajardo,B016381QZA,2,,,,
12/23/2021,Rodrigo Muñoz,B01KBH547A,3,,,,
12/23/2021,Laura Morales,B01KBH547A,3,,,,
12/23/2021,Roberto Rodríguez,B015YCRYZM,3,,,,
12/24/2021,Maximiliano Ruiz,B018IZ0SWI,2,,,,
12/24/2021,Lorena Gómez,B01KBH547A,25,,,,
12/24/2021,Dafne Rivas,B00F3J4B5S,8,,,,
12/24/2021,Cinthia Bustamante,B016381QZA,1,,,,
12/24/2021,Dafne Rivas,B015YCRYZM,2,,,,
12/24/2021,Teodoro Jurado,B01EYT1URO,2,,,,
12/24/2021,Elena Uriarte,B01KBH547A,17,,,,
12/24/2021,Casandra Fernández,B01DZJFWNC,2,,,,
12/24/2021,Silvestre Morales,B01EYT1URO,2,,,,
12/24/2021,Bruna Hernández,B01DZJFWNC,3,,,,
12/24/2021,Paulina Iglesias,B00F3J4B5S,3,,,,
12/24/2021,Bruna Hernández,B018IZ0SWI,2,,,,
12/24/2021,Casandra Fernández,B00NQGP42Y,3,,,,
12/24/2021,Carlos Romero,B01DZJFWNC,2,,,,
12/24/2021,Edgar Guerrero,B018IZ0SWI,1,,,,
12/24/2021,Beatriz Troncoso,B00F3J4B5S,7,,,,
12/24/2021,Maximiliano Ruiz,B00K15Q2B0,13,,,,
12/24/2021,Teodoro Jurado,B01DZJFWNC,3,,,,
12/24/2021,Benjamín Pérez,B016B7INC2,2,,,,
12/24/2021,Beatriz Troncoso,B00NQGP42Y,3,,,,
12/24/2021,Isabel Crespo,B01KBH547A,3,,,,
12/24/2021,Cecilia Manrique,B01KBH547A,2,,,,
12/24/2021,Cecilia Manrique,B016381QZA,1,,,,
12/24/2021,Beatriz Troncoso,B01KBH547A,2,,,,
12/24/2021,Tamara Márquez,B01LQV1YHO,3,,,,
12/24/2021,Salvador Olivares,B018IZ0SWI,3,,,,
12/24/2021,Casandra Fernández,B01EYT1URO,2,,,,
12/24/2021,Silvestre Morales,B00K15Q2B0,2,,,,
12/24/2021,Teodoro Jurado,B01LQV1YHO,3,,,,
12/24/2021,Domingo González,B00K15Q2B0,2,,,,
12/24/2021,Linet Ramírez,B00K15Q2B0,3,,,,
12/24/2021,Salvador Olivares,B01DZJFWNC,3,,,,
12/24/2021,Silvestre Morales,B00J0O5J4Y,2,,,,
12/24/2021,Andrés Mejía,B016B7INC2,1,,,,
12/24/2021,Guillermo Paredes,B018IZ0SWI,2,,,,
12/24/2021,Kenya Carrillo,B01EYT1URO,1,,,,
12/24/2021,Elvira Belmonte,B00J0O5J4Y,3,,,,
12/24/2021,Sandra Flores,B018IZ0SWI,2,,,,
12/24/2021,Elena Uriarte,B00F3J4B5S,5,,,,
12/24/2021,Arturo Franco,B00NQGP42Y,2,,,,
12/24/2021,Delia Jiménez,B00K15Q2B0,3,,,,
12/24/2021,Beatriz Troncoso,B016381QZA,2,,,,
12/24/2021,Daniel Piedra,B01DZJFWNC,1,,,,
12/24/2021,Lorena Gómez,B00F3J4B5S,2,,,,
12/24/2021,Jenny García,B01LQV1YHO,2,,,,
12/24/2021,Jenny García,B01LQV1YHO,3,,,,
12/24/2021,Pedro Huerta,B01EYT1URO,1,,,,
12/24/2021,Sagrario Silva,B01KBH547A,1,,,,
12/24/2021,Iris Ugarte,B01LQV1YHO,3,,,,
12/24/2021,Mariana Hinojosa,B00F3J4B5S,1,,,,
12/24/2021,Linet Ramírez,B018IZ0SWI,2,,,,
12/24/2021,Sagrario Silva,B00K15Q2B0,3,,,,
12/24/2021,Leonor Domínguez,B015YCRYZM,1,,,,
12/24/2021,Jaime Pastrana,B015YCRYZM,1,,,,
12/24/2021,Sandra Flores,B01DZJFWNC,2,,,,
12/24/2021,Mariana Hinojosa,B00NQGP42Y,2,,,,
12/24/2021,Magdalena Linares,B018IZ0SWI,2,,,,
12/24/2021,Claudia Olmedo,B01KBH547A,3,,,,
12/24/2021,Mariana Hinojosa,B00NQGP42Y,3,,,,
12/24/2021,Bruno Puente,B016B7INC2,1,,,,
12/24/2021,Dafne Rivas,B016381QZA,2,,,,
12/24/2021,Maximiliano Ruiz,B01KBH547A,3,,,,
12/24/2021,Maximiliano Ruiz,B01DZJFWNC,3,,,,
12/24/2021,Delia Jiménez,B016B7INC2,3,,,,
12/24/2021,Salvador Olivares,B01KBH547A,1,,,,
12/24/2021,Magdalena Linares,B00NQGP42Y,2,,,,
12/25/2021,Joana Mejía,B018IZ0SWI,1,,,,
12/25/2021,Sonia Mujíca,B00F3J4B5S,3,,,,
12/25/2021,Delia Jiménez,B01KBH547A,3,,,,
12/25/2021,Bruna Hernández,B018IZ0SWI,3,,,,
12/25/2021,Salvador Olivares,B00F3J4B5S,2,,,,
12/25/2021,Bruna Hernández,B016381QZA,1,,,,
12/25/2021,Guillermo Chávez,B016381QZA,1,,,,
12/25/2021,Eliseo Martínez,B018IZ0SWI,3,,,,
12/25/2021,Guillermo Paredes,B01LQV1YHO,1,,,,
12/25/2021,Teodoro Jurado,B00F3J4B5S,3,,,,
12/25/2021,Eduardo Linares,B018IZ0SWI,3,,,,
12/25/2021,Delia Jiménez,B018IZ0SWI,3,,,,
12/25/2021,Ernesto Duarte,B01EYT1URO,21,,,,
12/25/2021,Nayeli Juárez,B01KBH547A,2,,,,
12/25/2021,Dafne Rivas,B016B7INC2,3,,,,
12/25/2021,Guillermo Chávez,B00K15Q2B0,2,,,,
12/25/2021,Teodoro Jurado,B00F3J4B5S,2,,,,
12/25/2021,Elvira Belmonte,B00K15Q2B0,2,,,,
12/25/2021,Maximiliano Ruiz,B00J0O5J4Y,2,,,,
12/25/2021,Rubén Núñez,B018IZ0SWI,2,,,,
12/25/2021,Germán Herrera,B016B7INC2,2,,,,
12/25/2021,Bruna Hernández,B00F3J4B5S,3,,,,
12/25/2021,Iris Ugarte,B00NQGP42Y,7,,,,
12/25/2021,Delia Jiménez,B00K15Q2B0,4,,,,
12/25/2021,Fernando Ruiz,B01EYT1URO,4,,,,
12/25/2021,Domingo González,B00F3J4B5S,4,,,,
12/25/2021,Raquel Gómez,B00F3J4B5S,3,,,,
12/25/2021,Elena Uriarte,B00F3J4B5S,1,,,,
12/25/2021,Eduardo Linares,B00F3J4B5S,4,,,,
12/25/2021,Kenya Carrillo,B00NQGP42Y,2,,,,
12/25/2021,Delia Jiménez,B01KBH547A,2,,,,
12/25/2021,Silvestre Morales,B018IZ0SWI,1,,,,
12/25/2021,Nayeli Juárez,B018IZ0SWI,2,,,,
12/25/2021,Andrés Mejía,B00F3J4B5S,3,,,,
12/25/2021,Bruna Hernández,B00K15Q2B0,1,,,,
12/25/2021,Maximiliano Ruiz,B018IZ0SWI,1,,,,
12/25/2021,Lázaro Zepeda,B00F3J4B5S,2,,,,
12/25/2021,Guillermo Chávez,B00NQGP42Y,3,,,,
12/25/2021,Cinthia Bustamante,B00F3J4B5S,1,,,,
12/25/2021,Laura Morales,B016381QZA,24,,,,
12/25/2021,Paulina Iglesias,B01LQV1YHO,3,,,,
12/25/2021,Salvador Olivares,B00K15Q2B0,2,,,,
12/25/2021,Patricia Torres,B00F3J4B5S,1,,,,
12/25/2021,Magdalena Linares,B01KBH547A,1,,,,
12/25/2021,Claudia Olmedo,B018IZ0SWI,2,,,,
12/25/2021,Andrés Mejía,B01LQV1YHO,1,,,,
12/25/2021,Isabel Crespo,B01KBH547A,2,,,,
12/25/2021,Raquel Gómez,B01EYT1URO,2,,,,
12/25/2021,Carla Méndez,B00F3J4B5S,3,,,,
12/25/2021,Rodrigo Muñoz,B00NQGP42Y,17,,,,
12/25/2021,Bruna Hernández,B00K15Q2B0,2,,,,
12/25/2021,Germán Herrera,B01LQV1YHO,2,,,,
12/25/2021,Leonor Domínguez,B00F3J4B5S,3,,,,
12/25/2021,Cinthia Bustamante,B018IZ0SWI,3,,,,
12/25/2021,Maximiliano Ruiz,B016381QZA,2,,,,
12/25/2021,Emanuel Escalante,B01DZJFWNC,1,,,,
12/25/2021,Carla Méndez,B018IZ0SWI,2,,,,
12/25/2021,Diana Rosas,B00K15Q2B0,2,,,,
12/25/2021,Arturo Franco,B018IZ0SWI,3,,,,
12/25/2021,Sagrario Silva,B015YCRYZM,2,,,,
12/26/2021,Eliseo Martínez,B00K15Q2B0,2,,,,
12/26/2021,Andrés Mejía,B00K15Q2B0,2,,,,
12/26/2021,Eliseo Martínez,B00K15Q2B0,2,,,,
12/26/2021,Joel Guerra,B01EYT1URO,3,,,,
12/26/2021,Raquel Gómez,B018IZ0SWI,3,,,,
12/26/2021,Nayeli Juárez,B016381QZA,3,,,,
12/26/2021,Concepción Luna,B015YCRYZM,2,,,,
12/26/2021,Guillermo Paredes,B00K15Q2B0,2,,,,
12/26/2021,Cecilia Manrique,B00K15Q2B0,2,,,,
12/26/2021,Bernarda Perdomo,B01LQV1YHO,4,,,,
12/26/2021,Isabel Crespo,B01LQV1YHO,2,,,,
12/26/2021,Guillermo Paredes,B00K15Q2B0,4,,,,
12/26/2021,Maximiliano Ruiz,B01EYT1URO,2,,,,
12/26/2021,Raquel Gómez,B01KBH547A,2,,,,
12/26/2021,Cinthia Bustamante,B018IZ0SWI,3,,,,
12/26/2021,Claudia Olmedo,B00K15Q2B0,1,,,,
12/26/2021,Salvador Olivares,B01DZJFWNC,2,,,,
12/26/2021,Delia Jiménez,B00NQGP42Y,2,,,,
12/26/2021,Guillermo Paredes,B01KBH547A,4,,,,
12/26/2021,Cecilia Manrique,B00K15Q2B0,3,,,,
12/26/2021,Nayeli Juárez,B01DZJFWNC,3,,,,
12/26/2021,Joel Guerra,B00F3J4B5S,2,,,,
12/26/2021,Linet Ramírez,B00K15Q2B0,2,,,,
12/26/2021,Casandra Fernández,B018IZ0SWI,2,,,,
12/26/2021,Casandra Fernández,B018IZ0SWI,2,,,,
12/26/2021,Isabel Crespo,B00K15Q2B0,23,,,,
12/26/2021,Cinthia Bustamante,B01KBH547A,3,,,,
12/26/2021,Raquel Gómez,B00NQGP42Y,3,,,,
12/26/2021,Carla Méndez,B00NQGP42Y,1,,,,
12/26/2021,Laura Morales,B01DZJFWNC,3,,,,
12/26/2021,Casandra Fernández,B01KBH547A,1,,,,
12/26/2021,Ernesto Duarte,B00K15Q2B0,2,,,,
12/26/2021,Arturo Franco,B00NQGP42Y,2,,,,
12/26/2021,Joana Mejía,B01KBH547A,2,,,,
12/26/2021,Magdalena Linares,B00K15Q2B0,3,,,,
12/26/2021,Guillermo Chávez,B01EYT1URO,18,,,,
12/26/2021,Dafne Rivas,B01KBH547A,2,,,,
12/26/2021,Isabel Crespo,B018IZ0SWI,2,,,,
12/26/2021,Rodrigo Muñoz,B01LQV1YHO,1,,,,
12/26/2021,Salvador Olivares,B01KBH547A,2,,,,
12/26/2021,Teodoro Jurado,B00NQGP42Y,1,,,,
12/26/2021,Salvador Olivares,B018IZ0SWI,1,,,,
12/26/2021,Joana Mejía,B00NQGP42Y,3,,,,
